method,eps,alpha,k,trial,seed,wall_sec,frob_resid_noisy,mahal_resid_noisy,frob_err_true,mahal_err_true,rel_frob_err_true,fms
AMDM,0.3,1.2,10,1,3631733,0.05031776428222656,0.24906421447843902,0.5620386070062882,0.2123917675631475,0.7854227737859742,1.3482542614278703,0.5402600902647822
ALS,0.3,1.2,10,2,3861933,0.03845691680908203,0.061948960933224925,0.1182615024759333,0.1747681934574009,0.31393994721742524,1.1032962612830712,0.4420647045513976
Oracle-AMDM,0.3,1.2,10,2,3861933,0.05819416046142578,0.09302854644581222,0.08241139659081792,0.17821500028379147,0.28918968718525195,1.125055650160937,0.43610276793346714
AMDM,0.3,1.2,10,2,3861933,0.052001237869262695,0.9296623112344877,9.602868966279452,0.917902528407015,9.06718822234673,5.794638073320727,0.18539918353109303
ALS,0.3,1.2,10,3,4192133,0.03682303428649902,0.083882658886843,0.1671707847224408,0.3132318393050647,0.8101881821420504,2.0981540008855974,0.3312051969651353
Oracle-AMDM,0.3,1.2,10,3,4192133,0.05583906173706055,0.12372783500874253,0.15680347611552747,0.3168059038574233,0.8191718717755578,2.1220945359748518,0.25485629506360513
AMDM,0.3,1.2,10,3,4192133,0.050969839096069336,0.2256931938834651,0.38098360400694437,0.24500957723080655,0.6421331459963842,1.6411735980052826,0.3227797358027577
ALS,0.3,1.2,10,4,331657,0.0390629768371582,0.10269050730777426,0.2458996123974322,0.31948689770864086,1.6896462295259413,2.1152668676313264,0.23383469590818887
Oracle-AMDM,0.3,1.2,10,4,331657,0.06049990653991699,0.1362381175626192,0.16248797010583205,0.3128091034398589,1.6892723599292876,2.0710543598041835,0.2629624665205641
AMDM,0.3,1.2,10,4,331657,0.0484158992767334,5.1727616762330735,863.2002940244009,5.16810222686031,872.2915753850082,34.21710088085915,0.1006532904374311
ALS,0.3,1.2,20,0,361867,0.03616809844970703,0.08762352729711778,0.2354973847810077,0.2534425090945662,0.5786097927460135,1.613581555725535,0.38639824141082524
Oracle-AMDM,0.3,1.2,20,0,361867,0.056616783142089844,0.1310326453465087,0.15002195897990386,0.23569832584003192,0.6109152457095008,1.5006104250213044,0.3554996973158041
AMDM,0.3,1.2,20,0,361867,0.051444053649902344,0.22743833418515275,0.6716169397862428,0.27394548715381484,0.9497146690570465,1.7441169870233078,0.44175183967927384
ALS,0.3,1.2,20,1,492077,0.03677797317504883,0.0817028455078939,0.18717983131092847,0.27396623398914466,0.6276368870436322,1.7981242622465816,0.3732719893052513
Oracle-AMDM,0.3,1.2,20,1,492077,0.055986881256103516,0.11885266423356777,0.1465322252917546,0.2755001968299976,0.6284540618320819,1.8081921299591832,0.3313017746900103
AMDM,0.3,1.2,20,1,492077,0.05217909812927246,0.5099287972151878,3.155930885144747,0.634552584092096,4.214681890383101,4.1647628633405676,0.10623534095368273
ALS,0.3,1.2,20,2,722287,0.039895057678222656,0.08782425337989162,0.21826411339244675,0.25585813988795697,0.6311334166761864,1.7356512355234808,0.35704349310997585
Oracle-AMDM,0.3,1.2,20,2,722287,0.059018850326538086,0.12567616119906203,0.15164895602289152,0.2624643837491567,0.6441933818170835,1.780465660129561,0.2278551074180469
AMDM,0.3,1.2,20,2,722287,0.0497591495513916,2.2872520776428025,83.34016388477403,2.208165744795531,79.17198470698112,14.979416347173204,0.13233638646716933
ALS,0.3,1.2,20,3,1052497,0.036911725997924805,0.09179428212512243,0.23233934866153497,0.24923536499406088,0.5404221963355861,1.6593769937478178,0.3778715901533989
Oracle-AMDM,0.3,1.2,20,3,1052497,0.05757498741149902,0.1515691987722608,0.1612702990999828,0.23368707038842196,0.6211081652679665,1.5558584486921219,0.23578115481342493
AMDM,0.3,1.2,20,3,1052497,0.0502779483795166,14.838828985986694,4236.800628314831,14.85285095318455,4225.945377525486,98.88837069276705,0.144619243274367
ALS,0.3,1.2,20,4,1482707,0.03640913963317871,0.07633639971902875,0.14526371848742903,0.2593987266996178,0.607708925655718,1.675088585932923,0.3987624032542681
Oracle-AMDM,0.3,1.2,20,4,1482707,0.058995962142944336,0.11085738860859776,0.1335183124673907,0.2710311988617336,0.6410600212479989,1.750206230467496,0.16621892050087977
AMDM,0.3,1.2,20,4,1482707,0.05397987365722656,24.42874980041666,2513.8936739390588,24.35352551732152,2495.5905598654012,157.26489154486498,0.12075327172014738
ALS,0.3,1.2,50,0,1512947,0.03740715980529785,0.0739044359867928,0.1455065399492085,0.15910110690247412,0.2664060655143421,1.0863260408462267,0.4600827669225378
Oracle-AMDM,0.3,1.2,50,0,1512947,0.05687904357910156,0.10162944603909266,0.09825342406974537,0.1536351376722564,0.20084167187585034,1.0490049635209162,0.48705528874383563
AMDM,0.3,1.2,50,0,1512947,0.04736685752868652,4.103200297363093,227.66164560775562,4.13522474796567,230.05630444399884,28.23489047892366,0.1265822305356801
ALS,0.3,1.2,50,1,1643187,0.04030489921569824,0.056556540178810594,0.08597993920091535,0.15512084792925224,0.15994978489602624,0.957413866130191,0.6721331826244528
Oracle-AMDM,0.3,1.2,50,1,1643187,0.0571439266204834,0.08666167036599905,0.06427319844111591,0.13644922925354835,0.1617008880889567,0.8421716735954554,0.6189694882494169
AMDM,0.3,1.2,50,1,1643187,0.046156883239746094,0.11229247236848178,0.07543613461431556,0.11068499747341648,0.10309062462644708,0.6831535075283091,0.8040945492007026
ALS,0.3,1.2,50,2,1873427,0.036628007888793945,0.06501454598502711,0.12811183094679673,0.1676049475112268,0.26572516008803404,1.126958995917742,0.4559998820211023
Oracle-AMDM,0.3,1.2,50,2,1873427,0.057367801666259766,0.10814198215240366,0.09596770937714011,0.16361103900601048,0.26095704855624213,1.1001043523904415,0.2973880866841828
AMDM,0.3,1.2,50,2,1873427,0.050176143646240234,8.66393383952447,453.44350306454123,8.66481714434592,453.3069769842562,58.26136861591645,0.197890098011927
ALS,0.3,1.2,50,3,2203667,0.03785395622253418,0.06876961901235856,0.13176475598999848,0.13629652155711847,0.15622619399902235,0.9317973756728578,0.5960745855588347
Oracle-AMDM,0.3,1.2,50,3,2203667,0.05760788917541504,0.09146752997566615,0.09788002119050558,0.12249464074283188,0.14539564232125815,0.8374401890390649,0.6699533815323103
AMDM,0.3,1.2,50,3,2203667,0.05135703086853027,1.91188853455249,44.73084892199407,1.9065762878898473,44.658172915705215,13.034395605109806,0.1608600566880862
ALS,0.3,1.2,50,4,2633907,0.03786301612854004,0.07143509282695011,0.1414252563270031,0.18164746482566937,0.25412927747456693,1.220436851956455,0.46512763073031727
Oracle-AMDM,0.3,1.2,50,4,2633907,0.06020307540893555,0.09177326166553826,0.1048402512056041,0.17869267872392508,0.22180134973339685,1.2005844975529496,0.4158435395361457
AMDM,0.3,1.2,50,4,2633907,0.054067373275756836,0.19681601726833378,0.30060397604136524,0.20402302575574824,0.27818776850873506,1.3707717832392743,0.6883578489304363
ALS,0.3,1.5,5,0,2664412,0.03806495666503906,0.018701109875115373,0.41943239319473447,0.0838054625950348,1.0146237604713746,1.3105330214489268,0.30504236110666805
Oracle-AMDM,0.3,1.5,5,0,2664412,0.06092691421508789,0.04766206400056345,0.11384898249404005,0.09282548476103501,1.1166695918100042,1.4515863196076189,0.16258926759469344
AMDM,0.3,1.5,5,0,2664412,0.047663211822509766,0.06584525389517143,0.48342164495623063,0.07881116859473825,0.8003192093494038,1.2324332532054105,0.37276224817221476
ALS,0.3,1.5,5,1,2794917,0.03796982765197754,0.021424915877930634,0.28069949041848613,0.44251316978328203,2.1907289116918296,5.445667477396422,0.4296270453314241
Oracle-AMDM,0.3,1.5,5,1,2794917,0.054872751235961914,0.05075623610573172,0.0943144680367256,0.42904932428253706,2.160910393231251,5.279978339601937,0.35066696012932574
AMDM,0.3,1.5,5,1,2794917,0.048191070556640625,0.2520145290161371,1.0882193752080584,0.33779380166882966,2.0064624340739194,4.156967171654874,0.32287941063698694
ALS,0.3,1.5,5,2,3025422,0.036392927169799805,0.020265142397735244,0.5815120009444797,0.4191052123127559,2.631112042070137,7.076700824065072,0.2950901565663102
Oracle-AMDM,0.3,1.5,5,2,3025422,0.05581212043762207,0.043901707406870556,0.07676765924834089,0.42358010166260057,2.976501802832778,7.152260497911395,0.2772928350469688
AMDM,0.3,1.5,5,2,3025422,0.048216819763183594,0.23555489759243578,0.847424271458417,0.3128584505191832,2.5562415191151406,5.2826965391034815,0.22475274400898942
ALS,0.3,1.5,5,3,3355927,0.03760385513305664,0.017093536623114962,0.7603037230873125,0.12434916702545538,2.1784315120426476,1.3652920266532615,0.39759478933146264
Oracle-AMDM,0.3,1.5,5,3,3355927,0.05263805389404297,0.06197641745098731,0.1316701442289543,0.12528379295774636,2.857407250217072,1.3755537546871857,0.33544247469991906
AMDM,0.3,1.5,5,3,3355927,0.051321983337402344,0.8531996400349442,165.43001367357562,0.9124261390448146,187.37915683628057,10.017985341975743,0.3784967660944877
ALS,0.3,1.5,5,4,3786432,0.03703784942626953,0.01883593026959592,0.1712827375546042,0.26534357134629577,1.313887473692252,3.228725626615083,0.4195300204356151
Oracle-AMDM,0.3,1.5,5,4,3786432,0.05849409103393555,0.03300976975422832,0.08584826335227697,0.2770201183718512,1.3388976672796449,3.3708069531778615,0.36264104978529343
AMDM,0.3,1.5,5,4,3786432,0.04643583297729492,0.15542660564579902,0.7869377819617968,0.20250607606454563,0.3636021169336418,2.4641130516840364,0.4672411837956849
ALS,0.3,1.5,10,0,3816942,0.036943912506103516,0.017465133757027317,0.5188960031514089,0.12394730110773541,1.0288067745720784,2.1090419949676025,0.24110012653936894
Oracle-AMDM,0.3,1.5,10,0,3816942,0.05508565902709961,0.10929875654378343,0.17143106967000227,0.10275424642964777,1.068168707028399,1.7484287188553567,0.2994902390559756
AMDM,0.3,1.5,10,0,3816942,0.04742574691772461,0.12412969378030832,0.5826608507713706,0.17135697596081925,1.3592576428640266,2.9157477024682645,0.35881164890295514
ALS,0.3,1.5,10,1,3947452,0.03564596176147461,0.014504232086144377,0.3739909441880356,0.21792713898093372,0.8555606171644998,3.2622949434301107,0.31580128076969716
Oracle-AMDM,0.3,1.5,10,1,3947452,0.05835413932800293,0.03953610566106851,0.12274420831225992,0.2165462601396774,0.7522869049097901,3.2416236581446456,0.3382466731165756
AMDM,0.3,1.5,10,1,3947452,0.05138564109802246,6.12392652725499,1053.0380568732426,6.115057391928137,1055.6401946872866,91.54032353087248,0.20389401829283943
ALS,0.3,1.5,10,2,4177962,0.03734016418457031,0.01661617701292504,0.27489320215978813,0.17733802017202963,0.7292251232325331,2.976886374650832,0.3409386178579573
Oracle-AMDM,0.3,1.5,10,2,4177962,0.0561830997467041,0.0551955519632346,0.10638185959066805,0.1864243078755158,0.7254853570607542,3.129413430238947,0.36505066415931203
AMDM,0.3,1.5,10,2,4177962,0.05178189277648926,14.378664378541181,13098.988529341781,14.42942863827435,13092.564633024198,242.21974208128887,0.18806407587671056
ALS,0.3,1.5,10,3,217796,0.03751182556152344,0.02513696957686923,0.7898083375205663,0.15388547629561394,1.8740683826539324,1.871575551330849,0.3883282609804084
Oracle-AMDM,0.3,1.5,10,3,217796,0.056958913803100586,0.08807944629883753,0.20926790178375973,0.1601156953628334,1.3435132302889286,1.9473483010817334,0.2849621157590277
AMDM,0.3,1.5,10,3,217796,0.04650068283081055,0.10532567463720849,0.8448846516914976,0.19941936721633374,0.8972392956841644,2.4253647655935198,0.31442243164836037
ALS,0.3,1.5,10,4,648306,0.036067962646484375,0.0214854399085388,0.45183580779814797,0.20452966262823938,1.491527171748112,2.5042972951550566,0.3271263032889201
Oracle-AMDM,0.3,1.5,10,4,648306,0.061712026596069336,0.052698065432175534,0.2557741443023181,0.20636943615673337,1.5953058257105064,2.5268238070159783,0.3436766347569613
AMDM,0.3,1.5,10,4,648306,0.05017495155334473,0.1491041285500507,0.6347917516914635,0.2091023394604581,1.4081305260391026,2.560285957510394,0.35451548530267474
ALS,0.3,1.5,20,0,678826,0.03656506538391113,0.01811655308141986,0.5198409423196941,0.10339823209669545,0.4712798381813611,1.0743420444836789,0.49552102080447646
Oracle-AMDM,0.3,1.5,20,0,678826,0.05672907829284668,0.05681068385007027,0.1485343119105522,0.1073598321674945,0.48371750527367907,1.1155043877189939,0.43049118677903797
AMDM,0.3,1.5,20,0,678826,0.05076193809509277,0.08065284506154739,0.2731106542859004,0.08749349378716821,0.33390027885433743,0.9090865200327779,0.6484386552195788
ALS,0.3,1.5,20,1,809346,0.039955854415893555,0.017396435113414547,0.43273906850174687,0.10855916891401647,0.5091338361508322,1.2814746357433735,0.43615533069993784
Oracle-AMDM,0.3,1.5,20,1,809346,0.05847501754760742,0.05346566317271744,0.12323453789636946,0.11003883039008905,0.6599459376959894,1.2989411350731117,0.3698265617593136
AMDM,0.3,1.5,20,1,809346,0.05198383331298828,0.11578074668896762,0.35997970804959517,0.16622625350103784,0.7065319833217387,1.9621993221497942,0.3958951104188972
ALS,0.3,1.5,20,2,1039866,0.041364192962646484,0.01280451726030973,0.22482645283459943,0.07486261834144708,0.30600724685787944,1.0946891868195165,0.44491394690710945
Oracle-AMDM,0.3,1.5,20,2,1039866,0.05883908271789551,0.049627230621379144,0.059784947885631615,0.0670627661219755,0.2777721057894394,0.9806347485349483,0.4714815532068036
AMDM,0.3,1.5,20,2,1039866,0.04413175582885742,0.12589826446797447,1.181932273520516,0.10711731593853607,0.9604343920058644,1.5663380479724036,0.18686098486860986
ALS,0.3,1.5,20,3,1370386,0.03910398483276367,0.016015484051858896,0.3238112498617121,0.08508422209216344,0.40735403929386604,1.1223718430921865,0.43095776281067905
Oracle-AMDM,0.3,1.5,20,3,1370386,0.058142900466918945,0.04383271679160609,0.12240073025464987,0.09429240392216943,0.3720862720808991,1.243839769318002,0.4865236734571038
AMDM,0.3,1.5,20,3,1370386,0.04775094985961914,1.6817454686936164,497.5048264166203,1.6956341545740958,496.0431021169913,22.36762568291348,0.18925935997373483
ALS,0.3,1.5,20,4,1800906,0.036245107650756836,0.025596507968963088,0.41940175154589143,0.11643028402480508,0.6621324342283743,1.7698985611367808,0.48382007221360707
Oracle-AMDM,0.3,1.5,20,4,1800906,0.057301998138427734,0.049369343123297875,0.15034266028009372,0.11321763855167966,0.7043438297959201,1.7210619835405612,0.34547042339920075
AMDM,0.3,1.5,20,4,1800906,0.04906797409057617,4.055336229864742,2522.3179837724297,4.047817402714341,2535.0319361068487,61.53232603368226,0.2834713812529987
ALS,0.3,1.5,50,0,1831456,0.036422014236450195,0.010732322455641503,0.14479699220508768,0.08010060217230128,0.16322419588405698,1.075480413990802,0.6850622333121937
Oracle-AMDM,0.3,1.5,50,0,1831456,0.05689501762390137,0.053432342391275534,0.058134842968949954,0.050632370576135594,0.08423741239866393,0.6798216416828413,0.7564131379946935
AMDM,0.3,1.5,50,0,1831456,0.049211740493774414,0.056483565441936875,0.08288166713147267,0.051045442528200036,0.07140465083337098,0.6853678021606195,0.8348845616500802
ALS,0.3,1.5,50,1,1962006,0.0363161563873291,0.011306617158687342,0.2716339391807185,0.08465789703068488,0.2843075985721916,0.9523999128626072,0.4587695151482585
Oracle-AMDM,0.3,1.5,50,1,1962006,0.05753326416015625,0.04010499097611961,0.1025532910628631,0.07713751744566864,0.2007600209253567,0.8677957694491801,0.5409063606596344
AMDM,0.3,1.5,50,1,1962006,0.051915884017944336,0.06120377296681935,0.1993081808436055,0.07680760380240984,0.23507796908399411,0.8640842465303202,0.6869728654198213
ALS,0.3,1.5,50,2,2192556,0.03977012634277344,0.01185731391816068,0.26948676307542896,0.13535584806060752,0.3257992669880737,1.7644924257017227,0.47864613431506636
Oracle-AMDM,0.3,1.5,50,2,2192556,0.057830095291137695,0.049205110544158374,0.10163494441517217,0.1304801888041357,0.257537011771201,1.7009335625154431,0.4054709860497109
AMDM,0.3,1.5,50,2,2192556,0.05256009101867676,0.09225801846361392,0.2110115288422482,0.07269630693273935,0.15699515656336122,0.9476656147274151,0.703926905762422
ALS,0.3,1.5,50,3,2523106,0.03701305389404297,0.01338280401128879,0.29388880393160566,0.07620520847028685,0.27951515061065363,1.0917039468908605,0.406385464722968
Oracle-AMDM,0.3,1.5,50,3,2523106,0.059031009674072266,0.0580620438956859,0.13024106938780167,0.07867694017156632,0.27241580350604677,1.127113590248692,0.41875635555003726
AMDM,0.3,1.5,50,3,2523106,0.05031585693359375,6.063998800020093,1623.5315639308856,6.0754842278564105,1624.5414206756202,87.03644073633289,0.3718830633385347
ALS,0.3,1.5,50,4,2953656,0.03793525695800781,0.012399913212661196,0.16172029279354527,0.051986148001760366,0.18877005640570296,0.7007178706647352,0.8186387168511567
Oracle-AMDM,0.3,1.5,50,4,2953656,0.057524919509887695,0.04237413241770962,0.07742183529353797,0.0498096677846616,0.12982379408472483,0.6713812369288076,0.8127069303112899
AMDM,0.3,1.5,50,4,2953656,0.05291128158569336,0.0673883223968282,0.14024228432303923,0.06482033543594963,0.1262494661968005,0.8737090392024133,0.8736220636552254
ALS,1.0,1.01,5,0,3053671,0.03673386573791504,0.30763289577547837,0.11054594883799126,5.386228126916846,33.099758143240244,12.96594209217177,0.16649296468436675
Oracle-AMDM,1.0,1.01,5,0,3053671,0.05461311340332031,0.3442514095843676,0.13799325560190737,5.385476889514228,33.09148255780772,12.964133683684366,0.0942393501123487
AMDM,1.0,1.01,5,0,3053671,0.049295902252197266,1.1534167342611583,1.5884332638716527,5.286996736233323,31.88362579220626,12.72706835065709,0.28596378720646587
ALS,1.0,1.01,5,1,3253686,0.039405107498168945,0.5644117667563908,0.37321819798684613,6.487249388320604,48.65263646689346,15.61273502607533,0.15991049345999803
Oracle-AMDM,1.0,1.01,5,1,3253686,0.0577239990234375,0.7851301192879799,0.6977818270932178,6.46772478145358,48.36957227727318,15.565745540199858,0.13243119528025044
AMDM,1.0,1.01,5,1,3253686,0.04653120040893555,2.0741335970917767,4.978510434356422,5.897505056425139,40.30315026999769,14.193408985736784,0.11325981060173917
ALS,1.0,1.01,5,2,3553701,0.03647613525390625,0.45940862281386213,0.2503839319109001,3.8536433982293317,17.291426143790243,9.277010226793246,0.1417362189380243
Oracle-AMDM,1.0,1.01,5,2,3553701,0.059240102767944336,0.7712229614767065,0.6917763577851547,3.8022505870042633,16.840232060476104,9.153290518960995,0.11208444544494083
AMDM,1.0,1.01,5,2,3553701,0.04605889320373535,0.8882412263526995,0.9163991518675544,3.740514106002173,16.242513891942053,9.00467013392854,0.20009833029012788
ALS,1.0,1.01,5,3,3953716,0.03806591033935547,0.4985106932228659,0.28122743060676736,5.500262166644847,35.24820087032794,13.238115100158803,0.19094058962831562
Oracle-AMDM,1.0,1.01,5,3,3953716,0.05686616897583008,0.6753763375046579,0.5218439963620768,5.484962376794246,35.0495232165875,13.201291331961215,0.0968343244432657
AMDM,1.0,1.01,5,3,3953716,0.05116701126098633,1.718212147191565,3.378267575134049,5.362391580558155,33.44691333323545,12.906286065061135,0.30839594567058637
ALS,1.0,1.01,5,4,163055,0.03772401809692383,0.25946254276995945,0.07857124853838805,3.240946211677411,12.136238137953109,7.801362495296489,0.14021608295319482
Oracle-AMDM,1.0,1.01,5,4,163055,0.05792093276977539,0.7368411827499777,0.6268586325569492,3.1796936611874074,11.685103591802262,7.65391995261799,0.12021488893861891
AMDM,1.0,1.01,5,4,163055,0.046681880950927734,1.0997386797600914,1.4123909105717714,3.2867147691020824,12.430368525618103,7.911533131905683,0.13307468220983967
ALS,1.0,1.01,10,0,263075,0.03664994239807129,0.6363396385201086,0.4725952705933162,2.246502037490263,5.738055176428466,5.407647639636452,0.11029533322840779
Oracle-AMDM,1.0,1.01,10,0,263075,0.05765390396118164,0.8699734294405949,0.8800916489965593,2.18535932174482,5.4238388367352846,5.26046848868799,0.12075667841575129
AMDM,1.0,1.01,10,0,263075,0.05074477195739746,1.2270489740589787,1.7288478471934694,2.1977459793397114,5.510399114170849,5.290284922676553,0.12823301646067922
ALS,1.0,1.01,10,1,463095,0.03772401809692383,1.103902213233542,1.4108602307527167,4.551241934235584,23.91163957138647,10.95546082964182,0.09557188533601121
Oracle-AMDM,1.0,1.01,10,1,463095,0.05632305145263672,1.3517110797778145,2.1262447124325754,4.486613381840485,23.227568797003915,10.799891078687702,0.09555106237350806
AMDM,1.0,1.01,10,1,463095,0.05107998847961426,3288.951488792949,12822524.293568019,3289.7858277906566,12828862.435693156,7918.9637235412565,0.06240556543551793
ALS,1.0,1.01,10,2,763115,0.03771519660949707,0.8392606489160229,0.8209908191940068,2.8654277835074167,9.388321972873019,6.896221793395516,0.13640267945606271
Oracle-AMDM,1.0,1.01,10,2,763115,0.06087899208068848,1.0334340835907492,1.2499127853154075,2.7925630383655693,8.895905022875427,6.720858293987289,0.134788381771187
AMDM,1.0,1.01,10,2,763115,0.04864001274108887,1.5017610547145774,2.649540798793924,2.974283138201966,10.108222765242969,7.158203851953442,0.11814944577368218
ALS,1.0,1.01,10,3,1163135,0.037162065505981445,0.7462622198965975,0.642163603178237,3.8787185102840716,17.417940428166364,9.33602856057157,0.14162158487457197
Oracle-AMDM,1.0,1.01,10,3,1163135,0.055436134338378906,0.9263005920808972,0.9907187634739947,3.8437153094498244,17.106691473956378,9.251776279352013,0.14898355265947552
AMDM,1.0,1.01,10,3,1163135,0.04993700981140137,9.070185683816586,96.5603829857177,9.364655525932266,103.7029501434152,22.540612632293048,0.1625210711421589
ALS,1.0,1.01,10,4,1663155,0.03661084175109863,0.9479624058356854,1.0693886263655772,3.5658945575182672,14.306110576357417,8.583948570434593,0.16340092045866011
Oracle-AMDM,1.0,1.01,10,4,1663155,0.05890011787414551,1.1554907436084643,1.5802899536198605,3.5151326196682313,13.88468856386493,8.46175262301893,0.19579698894365968
AMDM,1.0,1.01,10,4,1663155,0.04985308647155762,4.772176369607923,25.44688345831207,4.661057115552125,24.945799962103045,11.22026294338982,0.1699837733199702
ALS,1.0,1.01,20,0,1763185,0.036355018615722656,0.65850133679998,0.5073693365606068,2.0454208530909317,4.7859048289926065,4.923560222470655,0.1897635919649221
Oracle-AMDM,1.0,1.01,20,0,1763185,0.05892300605773926,0.6460799952349374,0.4844534476373271,2.059748429246761,4.855917629780174,4.958048324974676,0.17793697966560532
AMDM,1.0,1.01,20,0,1763185,0.050040245056152344,26.027302618342937,756.7679571055603,25.795036606221053,743.7844788787077,62.09158177870515,0.13216986506028378
ALS,1.0,1.01,20,1,1963215,0.03776216506958008,0.7262529507994692,0.6108951111201636,2.244442898103067,5.7535401928464145,5.402059800803511,0.17971143215673707
Oracle-AMDM,1.0,1.01,20,1,1963215,0.05853009223937988,0.8649077563032266,0.8765881286799737,2.2140036653318598,5.583101287512066,5.328796829462331,0.09851233327555087
AMDM,1.0,1.01,20,1,1963215,0.051355838775634766,1.614836677900768,2.9593745758635994,2.012203870056731,4.651047166376802,4.8430929771667355,0.10837419480886548
ALS,1.0,1.01,20,2,2263245,0.03818488121032715,0.6039629373981256,0.4221866869518142,2.7324383203089866,8.626106199500263,6.577024758913596,0.1728713425367849
Oracle-AMDM,1.0,1.01,20,2,2263245,0.05777096748352051,0.7498838324442161,0.6477977056440536,2.7022211434211134,8.439721276619435,6.504291508520028,0.13681511335406302
AMDM,1.0,1.01,20,2,2263245,0.04781079292297363,1.6667022519654913,3.2030806324978838,2.158752356026098,5.467527387971622,5.1961530433891605,0.1452657441638129
ALS,1.0,1.01,20,3,2663275,0.03649091720581055,0.9316986249114135,0.9959040697980717,1.9350634629677415,4.400534516924206,4.65842976610016,0.10173037862140158
Oracle-AMDM,1.0,1.01,20,3,2663275,0.055033206939697266,0.8751635902666631,0.893610202343518,1.9468596664878304,4.446502049249259,4.686827690331896,0.1279087201905867
AMDM,1.0,1.01,20,3,2663275,0.05224490165710449,1204.9030430533546,1645566.3984795467,1205.4540529220662,1647140.1234895,2901.9839138432667,0.13011592260056878
ALS,1.0,1.01,20,4,3163305,0.036881208419799805,0.8644179418354154,0.8617544463437102,2.3178437953526694,6.3244612022261935,5.580206548580907,0.15889207435348723
Oracle-AMDM,1.0,1.01,20,4,3163305,0.05601310729980469,0.9188055113885564,0.9651296677693498,2.289701830618739,6.180271359292422,5.512454797486603,0.12910590147819154
AMDM,1.0,1.01,20,4,3163305,0.047058820724487305,21.164864816947716,532.7987279385144,20.49282560242768,500.13400971983936,49.3364565182849,0.08182879248215247
ALS,1.0,1.01,50,0,3263365,0.039402008056640625,0.5946875213655753,0.4109281375731156,1.4830392171094626,2.5193447672810927,3.569134825089612,0.14625434891749006
Oracle-AMDM,1.0,1.01,50,0,3263365,0.0593569278717041,0.7053074613697526,0.5791936939347838,1.4415885603062206,2.3795784456848375,3.4693782030040285,0.10068214452003081
AMDM,1.0,1.01,50,0,3263365,0.04845309257507324,2.380234921447626,6.397157132970478,2.3998040404414813,6.513163893591937,5.775453592403723,0.15717451165193486
ALS,1.0,1.01,50,1,3463425,0.03644967079162598,0.7461535514096101,0.6570988300524344,1.7583291728038561,3.566556291558094,4.232043022844798,0.158211523971304
Oracle-AMDM,1.0,1.01,50,1,3463425,0.058196067810058594,0.697899710323261,0.5710816432524041,1.7706426055147313,3.627089810048906,4.261679667562596,0.14314534685607944
AMDM,1.0,1.01,50,1,3463425,0.05296778678894043,16.7842117851249,325.0334775080156,16.823119472990804,326.42777106991656,40.490805981808734,0.07276879333154607
ALS,1.0,1.01,50,2,3763485,0.043786048889160156,0.6145706331567434,0.44284264346139685,1.456255714631917,2.435140479348116,3.5054812974145433,0.20984113135541996
Oracle-AMDM,1.0,1.01,50,2,3763485,0.05688881874084473,0.6955869845796342,0.560643999760727,1.4165410121995516,2.307549708276449,3.4098805418534024,0.173779800970408
AMDM,1.0,1.01,50,2,3763485,0.04484200477600098,2.9019181271141536,9.681985838855102,2.9162155114964143,9.829622237028579,7.019879017171626,0.19808693552393172
ALS,1.0,1.01,50,3,4163545,0.03760886192321777,0.7085265710037169,0.6009230602418948,1.4034164373583458,2.2777413170735668,3.3782844719766185,0.10226845229725408
Oracle-AMDM,1.0,1.01,50,3,4163545,0.05619311332702637,0.6735009264241226,0.5221897379269438,1.4173567275098415,2.345805938173594,3.411841343978412,0.12261477791979329
AMDM,1.0,1.01,50,3,4163545,0.051878929138183594,555.8050702614345,361600.68588229764,555.8068182358894,361599.4065505622,1337.9304199966373,0.08931211740943767
ALS,1.0,1.01,50,4,372929,0.0434260368347168,0.6510210809882138,0.49883855424661905,1.7198998875175833,3.3269993915319387,4.13997524040521,0.09558461154014675
Oracle-AMDM,1.0,1.01,50,4,372929,0.053627967834472656,0.6985448804375927,0.5681179134952068,1.705821595609828,3.2756628200484115,4.106087349401608,0.1576682664212266
AMDM,1.0,1.01,50,4,372929,0.04843878746032715,1.3312339666706472,2.0081051762903845,1.4961600159435262,2.542523239644257,3.6014104464130554,0.1550768327519344
ALS,1.0,1.05,5,0,472984,0.037017107009887695,0.2134345111643739,0.0979834118168966,2.6040534632652457,14.363668866688714,8.249136170021037,0.15241272255808846
Oracle-AMDM,1.0,1.05,5,0,472984,0.054007768630981445,0.22500166164242572,0.10438629555128769,2.6041109859126017,14.349543437260355,8.249318390608131,0.15031982754392326
AMDM,1.0,1.05,5,0,472984,0.049751996994018555,3.578200024429244,29.98895409427281,3.2476515896103235,24.048384446798647,10.287930172481259,0.1393168661803373
ALS,1.0,1.05,5,1,673039,0.03788304328918457,0.6060717734384714,0.7389117756700873,8.909946472599431,124.63533054003547,28.108720060896843,0.15342711470273585
Oracle-AMDM,1.0,1.05,5,1,673039,0.054414987564086914,0.6574278376338965,0.8438485951654753,8.91195102043179,124.45386209558804,28.11504392311551,0.19341986656923918
AMDM,1.0,1.05,5,1,673039,0.05032229423522949,3.00227440289527,13.506965389730542,7.999421672704247,111.39943598259524,25.236235160177678,0.14656248132107325
ALS,1.0,1.05,5,2,973094,0.04037833213806152,0.4217198807868331,0.3904821544984348,4.777428388848967,44.562205502797944,15.115375800783413,0.08621989705114677
